"movil-98", "84:10:d:5c:c6:66", "181294", "-27.046463,-65.415993", "27° 2' 47.3" S, 65° 24' 57.6" W", ""
"movil-98", "84:10:d:5c:c6:66", "175834", "-27.045751,-65.416723", "27° 2' 44.7" S, 65° 25' 0.2" W", ""
"movil-98", "84:10:d:5c:c6:66", "193828", "-27.0462,-65.416678", "27° 2' 46.3" S, 65° 25' 0.0" W", ""
"movil-98", "84:10:d:5c:c6:66", "196267", "-27.050312,-65.406046", "27° 3' 1.1" S, 65° 24' 21.8" W", ""
"movil-98", "84:10:d:5c:c6:66", "195141", "-27.059644,-65.400999", "27° 3' 34.7" S, 65° 24' 3.6" W", ""
"movil-98", "84:10:d:5c:c6:66", "197917", "-27.04912,-65.391234", "27° 2' 56.8" S, 65° 23' 28.4" W", ""
"movil-98", "84:10:d:5c:c6:66", "183350", "-27.077579,-65.392297", "27° 4' 39.3" S, 65° 23' 32.3" W", ""
"movil-98", "84:10:d:5c:c6:66", "175281", "-27.067215,-65.396551", "27° 4' 2.0" S, 65° 23' 47.6" W", "cv"
"movil-98", "84:10:d:5c:c6:66", "187864", "-27.071146,-65.413777", "27° 4' 16.1" S, 65° 24' 49.6" W", ""
"movil-98", "84:10:d:5c:c6:66", "230836", "-27.120198,-65.471893", "27° 7' 12.7" S, 65° 28' 18.8" W", ""
"movil-98", "84:10:d:5c:c6:66", "174865", "-27.119198,-65.4739", "27° 7' 9.1" S, 65° 28' 26.0" W", ""
"movil-98", "84:10:d:5c:c6:66", "198676", "-27.126364,-65.471066", "27° 7' 34.9" S, 65° 28' 15.8" W", ""
"movil-98", "84:10:d:5c:c6:66", "186709", "-27.164901,-65.485638", "27° 9' 53.6" S, 65° 29' 8.3" W", ""
"movil-98", "84:10:d:5c:c6:66", "165344", "-27.14813,-65.563176", "27° 8' 53.3" S, 65° 33' 47.4" W", ""
"movil-98", "84:10:d:5c:c6:66", "172809", "-27.165273,-65.508572", "27° 9' 55.0" S, 65° 30' 30.9" W", ""
"movil-98", "84:10:d:5c:c6:66", "166739", "-27.174575,-65.50502", "27° 10' 28.5" S, 65° 30' 18.1" W", ""
"movil-98", "84:10:d:5c:c6:66", "184926", "-27.178305,-65.512484", "27° 10' 41.9" S, 65° 30' 44.9" W", ""
"movil-98", "84:10:d:5c:c6:66", "193028", "-27.181473,-65.557937", "27° 10' 53.3" S, 65° 33' 28.6" W", ""
"movil-98", "84:10:d:5c:c6:66", "166054", "-27.18802,-65.588311", "27° 11' 16.9" S, 65° 35' 17.9" W", "cv"
"movil-98", "84:10:d:5c:c6:66", "169208", "-27.241668,-65.494337", "27° 14' 30.0" S, 65° 29' 39.6" W", ""
"movil-98", "84:10:d:5c:c6:66", "168833", "-27.241283,-65.49497", "27° 14' 28.6" S, 65° 29' 41.9" W", ""
"movil-98", "84:10:d:5c:c6:66", "198096", "-27.22537557,-65.53053889", "27° 13' 31.4" S, 65° 31' 49.9" W", ""
