"movil-100", "84:10:d:5c:cb:75", "173092", "-27.269934,-65.507217", "27° 16' 11.8" S, 65° 30' 26.0" W", ""
"movil-100", "84:10:d:5c:cb:75", "183209", "-27.25963,-65.514067", "27° 15' 34.7" S, 65° 30' 50.6" W", ""
"movil-100", "84:10:d:5c:cb:75", "174701", "-27.263381,-65.531778", "27° 15' 48.2" S, 65° 31' 54.4" W", ""
"movil-100", "84:10:d:5c:cb:75", "172662", "-27.261542,-65.546176", "27° 15' 41.6" S, 65° 32' 46.2" W", ""
"movil-100", "84:10:d:5c:cb:75", "198343", "-27.252226,-65.545339", "27° 15' 8.0" S, 65° 32' 43.2" W", ""
"movil-100", "84:10:d:5c:cb:75", "178237", "-27.2433,-65.541849", "27° 14' 35.9" S, 65° 32' 30.7" W", ""
"movil-100", "84:10:d:5c:cb:75", "194108", "-27.246525,-65.541617", "27° 14' 47.5" S, 65° 32' 29.8" W", ""
"movil-100", "84:10:d:5c:cb:75", "171738", "-27.247949,-65.546455", "27° 14' 52.6" S, 65° 32' 47.2" W", ""
"movil-100", "84:10:d:5c:cb:75", "169563", "-27.25026,-65.547836", "27° 15' 0.9" S, 65° 32' 52.2" W", ""
"movil-100", "84:10:d:5c:cb:75", "189702", "-27.255051,-65.546462", "27° 15' 18.2" S, 65° 32' 47.3" W", ""
"movil-100", "84:10:d:5c:cb:75", "193788", "-27.254338,-65.555869", "27° 15' 15.6" S, 65° 33' 21.1" W", ""
"movil-100", "84:10:d:5c:cb:75", "185942", "-27.271969,-65.56", "27° 16' 19.1" S, 65° 33' 36.0" W", ""
"movil-100", "84:10:d:5c:cb:75", "172840", "-27.273135,-65.55656", "27° 16' 23.3" S, 65° 33' 23.6" W", ""
"movil-100", "84:10:d:5c:cb:75", "193920", "-27.274376,-65.548698", "27° 16' 27.8" S, 65° 32' 55.3" W", "us reiscripto numero 198234. debajo de linea de alta tensión"
