"movil-123", "84:10:d:5c:cb:7a", "184058", "-26.950428,-65.361731", "26° 57' 1.5" S, 65° 21' 42.2" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509152", "-26.927102,-65.341012", "26° 55' 37.6" S, 65° 20' 27.6" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509195", "-26.92614,-65.340362", "26° 55' 34.1" S, 65° 20' 25.3" W", ""
"movil-123", "84:10:d:5c:cb:7a", "505508", "-26.926354,-65.338087", "26° 55' 34.9" S, 65° 20' 17.1" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508970", "-26.93651,-65.340636", "26° 56' 11.4" S, 65° 20' 26.3" W", "casa d 2 pisos"
"movil-123", "84:10:d:5c:cb:7a", "502880", "-26.931529,-65.341829", "26° 55' 53.5" S, 65° 20' 30.6" W", "sobre calle Córdoba"
"movil-123", "84:10:d:5c:cb:7a", "509118", "-26.931664,-65.33948", "26° 55' 54.0" S, 65° 20' 22.1" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508512", "-26.927054,-65.341427", "26° 55' 37.4" S, 65° 20' 29.1" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508641", "-26.926482,-65.343536", "26° 55' 35.3" S, 65° 20' 36.7" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509138", "-26.927352,-65.342032", "26° 55' 38.5" S, 65° 20' 31.3" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509223", "-26.922543,-65.339559", "26° 55' 21.2" S, 65° 20' 22.4" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509102", "-26.922611,-65.33935", "26° 55' 21.4" S, 65° 20' 21.7" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509169", "-26.922636,-65.339144", "26° 55' 21.5" S, 65° 20' 20.9" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509206", "-26.922561,-65.339582", "26° 55' 21.2" S, 65° 20' 22.5" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509208", "-26.918828,-65.338945", "26° 55' 7.8" S, 65° 20' 20.2" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509224", "-26.91842,-65.33706", "26° 55' 6.3" S, 65° 20' 13.4" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509192", "-26.918929,-65.338481", "26° 55' 8.1" S, 65° 20' 18.5" W", ""
"movil-123", "84:10:d:5c:cb:7a", "500042", "-26.924276,-65.340492", "26° 55' 27.4" S, 65° 20' 25.8" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508245", "-26.923583,-65.33882", "26° 55' 24.9" S, 65° 20' 19.8" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508926", "-26.919854,-65.336358", "26° 55' 11.5" S, 65° 20' 10.9" W", ""
"movil-123", "84:10:d:5c:cb:7a", "508687", "-26.928979,-65.341362", "26° 55' 44.3" S, 65° 20' 28.9" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509196", "-26.927696,-65.340855", "26° 55' 39.7" S, 65° 20' 27.1" W", ""
"movil-123", "84:10:d:5c:cb:7a", "500624", "-26.930406,-65.339989", "26° 55' 49.5" S, 65° 20' 24.0" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509217", "-26.930387,-65.339831", "26° 55' 49.4" S, 65° 20' 23.4" W", ""
"movil-123", "84:10:d:5c:cb:7a", "509216", "-26.920186,-65.334843", "26° 55' 12.7" S, 65° 20' 5.4" W", ""
